text,label_name
Unknowingly to me the payment sent to seller has been redeposied back in my account. I do not know why it would take out the payment and then put it back in my account. Can you resolve this as soon as possible? Please advise.,reverted_card_payment?
Can you please check the exchange rate when I was getting cash?,wrong_exchange_rate_for_cash_withdrawal
there is a charge i dont recognize,card_payment_not_recognised
I am writing to report that i tried activating my card and it didn't work,activate_my_card
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,transfer_fee_charged
Hi there! i purchased something abroad and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate
The exchange rate was not correct for the item I bought.,card_payment_wrong_exchange_rate
"Hello, i'd like to inform you of an issue i'm currently experiencing. The goods i have ordered from your website have still not arrived yet; it has been over 3 weeks. I would like to be issued a refund swiftly and be redirected to more competent people. Thank you for your assistance. What should I do?",request_refund
There was a strange transaction made on my account a couple weeks ago by a seller I don't recognize. May you please check on this transaction for me.,direct_debit_payment_not_recognised
how long do transfers take to show up in my account?,balance_not_updated_after_bank_transfer
I just got my card and cannot get it to work. I need this resolved urgently.,activate_my_card
How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,balance_not_updated_after_cheque_or_cash_deposit
How long does it take for money to transfer? I sent some to a friend and it hasn't gone through yet.,transfer_not_received_by_recipient
my transfer isn't there,balance_not_updated_after_bank_transfer
I need help because what does a 'pending payment' mean?,pending_card_payment
"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately.",cash_withdrawal_not_recognised
"I need to inform you that i decided I no long want something that I ordered, and want a refund. How do I go about doing that?",request_refund
I need to inform you that i didn't receive the amount of cash I requested for the ATM.,wrong_amount_of_cash_received
Why am I being charged to withdrawal money? What should I do?,cash_withdrawal_charge
I was not given the amount of cash I withdrew,wrong_amount_of_cash_received
I tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received
I'm unhappy with the exchange rate your cash transactions. Can you fix this issue?,wrong_exchange_rate_for_cash_withdrawal
Can someone assist me with activating my new card?,activate_my_card
what is the correct exchange rate for getting cash,wrong_exchange_rate_for_cash_withdrawal
Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?,transaction_charged_twice
there was a charge made on my card from a couple weeks ago and i don't remember making the purchase. nor do i remember the company itself. can we trace this at all to confirm if i did it or not?,direct_debit_payment_not_recognised
What on earth is up with the exchange rate! This should have been a much higher amount of cash,wrong_exchange_rate_for_cash_withdrawal
why was i charged an extra fee when paying with card?,card_payment_fee_charged
I had trouble with an incorrect rate being applied when using the ATM with foreign currency. Can you fix this issue?,wrong_exchange_rate_for_cash_withdrawal
I completed a payment with my bank card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,pending_card_payment
Is it possible someone has access to my debit card I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?,card_payment_not_recognised
When are you going to activate my card?,activate_my_card
There is a direct debit charge on my account that is not mine.,direct_debit_payment_not_recognised
Why has my card been charged an extra pound?,extra_charge_on_statement
How can my new card be activated?,activate_my_card
Why hasn't the money transfer arrived yet?,transfer_not_received_by_recipient
I looked at my statement and found a payment I and found a mistake. I need this resolved urgently.,card_payment_not_recognised
Help! In the app there is a payment that I don't remember.,card_payment_not_recognised
It is listed in my app that I made a payment which I did not actually make,card_payment_not_recognised
Canceling my order is what I need to do right now.,request_refund
"Hello, I noticed the money for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it? Please help me.",reverted_card_payment?
I paid with my card so so why was I charged a transaction fee? What should I do?,card_payment_fee_charged
Why can I not take out cash?,declined_cash_withdrawal
